year,county_name,fips_county,cbsa_20,cbsa_name_20,cbsa_ind_20,cbsa_cnty_stats_20,rural_urban_contnm_13,econ_depndnt_typolgy_15,farmng_depndnt_typolgy_15,minng_depndnt_typolgy_15,mfg_depndnt_typolgy_15,fed_st_govt_depndnt_typolgy_15,recrtn_typolgy_15,nonspclzd_depndnt_typolgy_15,lo_eductn_typolgy_15,lo_emplymt_typolgy_15,prstnt_povty_typolgy_14,prstnt_child_povty_typolgy_15,popn_loss_typolgy_15,retrmnt_destntn_typolgy_15,hpsa_prim_care_23,hpsa_prim_care_22,hpsa_prim_care_21,hpsa_prim_care_20,hpsa_prim_care_19,hpsa_prim_care_18,hpsa_prim_care_17,hpsa_prim_care_16,hpsa_prim_care_15,hpsa_prim_care_10,hpsa_dent_23,hpsa_dent_22,hpsa_dent_21,hpsa_dent_20,hpsa_dent_19,hpsa_dent_18,hpsa_dent_17,hpsa_dent_16,hpsa_dent_15,hpsa_dent_10,hpsa_mentl_hlth_23,hpsa_mentl_hlth_22,hpsa_mentl_hlth_21,hpsa_mentl_hlth_20,hpsa_mentl_hlth_19,hpsa_mentl_hlth_18,hpsa_mentl_hlth_17,hpsa_mentl_hlth_16,hpsa_mentl_hlth_15,hpsa_mentl_hlth_10,phys_nf_prim_care_pc_exc_rsdt_21,phys_nf_prim_care_pc_exc_rsdt_20,phys_nf_prim_care_pc_exc_rsdt_19,phys_nf_prim_care_pc_exc_rsdt_18,phys_nf_prim_care_pc_exc_rsdt_17,phys_nf_prim_care_pc_exc_rsdt_16,phys_nf_prim_care_pc_exc_rsdt_15,phys_nf_prim_care_pc_exc_rsdt_14,phys_nf_prim_care_pc_exc_rsdt_13,phys_nf_prim_care_pc_exc_rsdt_12,phys_nf_prim_care_pc_exc_rsdt_11,phys_nf_prim_care_pc_exc_rsdt_10,md_nf_prim_care_pc_excl_rsdnt_21,md_nf_prim_care_pc_excl_rsdnt_20,md_nf_prim_care_pc_excl_rsdnt_19,md_nf_prim_care_pc_excl_rsdnt_18,md_nf_prim_care_pc_excl_rsdnt_17,md_nf_prim_care_pc_excl_rsdnt_16,md_nf_prim_care_pc_excl_rsdnt_15,md_nf_prim_care_pc_excl_rsdnt_14,md_nf_prim_care_pc_excl_rsdnt_13,md_nf_prim_care_pc_excl_rsdnt_12,md_nf_prim_care_pc_excl_rsdnt_11,md_nf_prim_care_pc_excl_rsdnt_10,do_nf_prim_care_pc_excl_rsdnt_21,do_nf_prim_care_pc_excl_rsdnt_20,do_nf_prim_care_pc_excl_rsdnt_19,do_nf_prim_care_pc_excl_rsdnt_18,do_nf_prim_care_pc_excl_rsdnt_17,do_nf_prim_care_pc_excl_rsdnt_16,do_nf_prim_care_pc_excl_rsdnt_15,do_nf_prim_care_pc_excl_rsdnt_14,do_nf_prim_care_pc_excl_rsdnt_13,do_nf_prim_care_pc_excl_rsdnt_12,do_nf_prim_care_pc_excl_rsdnt_11,do_nf_prim_care_pc_excl_rsdnt_10,md_nf_activ_21,md_nf_activ_20,md_nf_activ_19,md_nf_activ_18,md_nf_activ_17,md_nf_activ_16,md_nf_activ_15,md_nf_activ_14,md_nf_activ_13,md_nf_activ_12,md_nf_activ_11,md_nf_activ_10,md_nf_all_pc_21,md_nf_all_pc_20,md_nf_all_pc_19,md_nf_all_pc_18,md_nf_all_pc_17,md_nf_all_pc_16,md_nf_all_pc_15,md_nf_all_pc_14,md_nf_all_pc_13,md_nf_all_pc_12,md_nf_all_pc_11,md_nf_all_pc_10,md_nf_all_gp_21,md_nf_all_gp_20,md_nf_all_gp_19,md_nf_all_gp_18,md_nf_all_gp_15,md_nf_all_gp_10,md_nf_gp_21,md_nf_gp_20,md_nf_gp_19,md_nf_gp_18,md_nf_gp_15,md_nf_gp_10,md_nf_fammed_gen_21,md_nf_fammed_gen_20,md_nf_fammed_gen_19,md_nf_fammed_gen_18,md_nf_fammed_gen_15,md_nf_fammed_gen_10,md_nf_all_med_spec_21,md_nf_all_med_spec_20,md_nf_all_med_spec_19,md_nf_all_med_spec_18,md_nf_all_med_spec_15,md_nf_all_med_spec_10,md_nf_allergy_21,md_nf_allergy_20,md_nf_allergy_19,md_nf_allergy_18,md_nf_allergy_15,md_nf_allergy_10,md_nf_card_dis_21,md_nf_card_dis_20,md_nf_card_dis_19,md_nf_card_dis_18,md_nf_card_dis_15,md_nf_card_dis_10,md_nf_derm_21,md_nf_derm_20,md_nf_derm_19,md_nf_derm_18,md_nf_derm_15,md_nf_derm_10,md_nf_gastr_21,md_nf_gastr_20,md_nf_gastr_19,md_nf_gastr_18,md_nf_gastr_15,md_nf_gastr_10,md_nf_genintmed_21,md_nf_genintmed_20,md_nf_genintmed_19,md_nf_genintmed_18,md_nf_genintmed_15,md_nf_genintmed_10,md_nf_ped_gen_21,md_nf_ped_gen_20,md_nf_ped_gen_19,md_nf_ped_gen_18,md_nf_ped_gen_15,md_nf_ped_gen_10,md_nf_all_surg_spec_21,md_nf_all_surg_spec_20,md_nf_all_surg_spec_19,md_nf_all_surg_spec_18,md_nf_all_surg_spec_15,md_nf_all_surg_spec_10,md_nf_gen_surg_21,md_nf_gen_surg_20,md_nf_gen_surg_19,md_nf_gen_surg_18,md_nf_gen_surg_15,md_nf_gen_surg_10,md_nf_obgyn_gen_21,md_nf_obgyn_gen_20,md_nf_obgyn_gen_19,md_nf_obgyn_gen_18,md_nf_obgyn_gen_15,md_nf_obgyn_gen_10,md_nf_ophth_21,md_nf_ophth_20,md_nf_ophth_19,md_nf_ophth_18,md_nf_ophth_15,md_nf_ophth_10,md_nf_all_oth_spec_21,md_nf_all_oth_spec_20,md_nf_all_oth_spec_19,md_nf_all_oth_spec_18,md_nf_all_oth_spec_15,md_nf_all_oth_spec_10,md_nf_anesth_21,md_nf_anesth_20,md_nf_anesth_19,md_nf_anesth_18,md_nf_anesth_15,md_nf_anesth_10,md_nf_child_psych_21,md_nf_child_psych_20,md_nf_child_psych_19,md_nf_child_psych_18,md_nf_child_psych_15,md_nf_child_psych_10,md_nf_emerg_med_21,md_nf_emerg_med_20,md_nf_emerg_med_19,md_nf_emerg_med_18,md_nf_emerg_med_15,md_nf_emerg_med_10,md_nf_neuro_21,md_nf_neuro_20,md_nf_neuro_19,md_nf_neuro_18,md_nf_neuro_15,md_nf_neuro_10,md_nf_psych_21,md_nf_psych_20,md_nf_psych_19,md_nf_psych_18,md_nf_psych_15,md_nf_psych_10,do_nf_activ_21,do_nf_activ_20,do_nf_activ_19,do_nf_activ_18,do_nf_activ_17,do_nf_activ_16,do_nf_activ_15,do_nf_activ_14,do_nf_activ_13,do_nf_activ_12,do_nf_activ_11,do_nf_activ_10,do_nf_gp_21,do_nf_gp_20,do_nf_gp_19,do_nf_gp_18,do_nf_gp_15,do_nf_gp_10,do_nf_fammed_gen_21,do_nf_fammed_gen_20,do_nf_fammed_gen_19,do_nf_fammed_gen_18,do_nf_fammed_gen_15,do_nf_fammed_gen_10,do_nf_ped_gen_21,do_nf_ped_gen_20,do_nf_ped_gen_19,do_nf_ped_gen_18,do_nf_ped_gen_15,do_nf_ped_gen_10,do_nf_obgyn_gen_21,do_nf_obgyn_gen_20,do_nf_obgyn_gen_19,do_nf_obgyn_gen_18,do_nf_obgyn_gen_15,do_nf_obgyn_gen_10,do_nf_gen_surg_21,do_nf_gen_surg_20,do_nf_gen_surg_19,do_nf_gen_surg_18,do_nf_gen_surg_15,do_nf_gen_surg_10,do_nf_emerg_med_21,do_nf_emerg_med_20,do_nf_emerg_med_19,do_nf_emerg_med_18,do_nf_emerg_med_15,do_nf_emerg_med_10,do_nf_psych_21,do_nf_psych_20,do_nf_psych_19,do_nf_psych_18,do_nf_psych_15,do_nf_psych_10,do_nf_oth_spec_21,do_nf_oth_spec_20,do_nf_oth_spec_19,do_nf_oth_spec_18,do_nf_oth_spec_15,do_nf_oth_spec_10,pa_npi_22,pa_npi_21,pa_npi_20,pa_npi_19,pa_npi_18,pa_npi_17,pa_npi_16,pa_npi_15,pa_npi_14,pa_npi_13,pa_npi_12,pa_npi_11,pa_npi_10,aprn_npi_22,aprn_npi_21,aprn_npi_20,aprn_npi_19,aprn_npi_18,aprn_npi_17,aprn_npi_16,aprn_npi_15,aprn_npi_14,aprn_npi_13,aprn_npi_12,aprn_npi_11,aprn_npi_10,hosp_21,hosp_20,hosp_19,hosp_18,hosp_15,hosp_10,stgh_21,stgh_20,stgh_19,stgh_18,stgh_15,stgh_10,stngh_21,stngh_20,stngh_19,stngh_18,stngh_15,stngh_10,lth_21,lth_20,lth_19,lth_18,lth_15,lth_10,critcl_access_hosp_21,critcl_access_hosp_20,critcl_access_hosp_19,critcl_access_hosp_18,rural_refrrl_ctr_21,rural_refrrl_ctr_20,rural_refrrl_ctr_19,rural_refrrl_ctr_18,stgh_substnc_use_inpat_care_21,stgh_substnc_use_inpat_care_20,stgh_substnc_use_inpat_care_19,stgh_substnc_use_inpat_care_18,stgh_psych_care_21,stgh_psych_care_20,stgh_psych_care_19,stgh_psych_care_18
2022,Cumberland,5,38860,"Portland-South Portland, ME Metro SA",1,Central,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,1,,2,2,2,2,2,2,2,2,1,,2,,2,2,2,2,2,2,1,,511,496,492,486,488,471,455,445,443,440,429,,396,384,377,373,371,359,347,347,349,342,338,,115,112,115,113,117,112,108,98,94,98,91,,1741,1711,1668,1652,1615,1591,1543,1515,1495,1475,1464,,1601,1578,1546,1528,1489,1470,1431,1395,1342,1317,1303,,191,NA,NA,174,146,,0,NA,NA,0,2,,170,NA,NA,157,136,,602,NA,NA,563,519,,7,NA,NA,7,6,NA,58,NA,NA,47,48,,22,NA,NA,22,15,,20,NA,NA,20,16,,199,NA,NA,206,184,,98,NA,NA,89,101,,319,NA,NA,294,258,,97,NA,NA,86,68,,74,NA,NA,73,64,,21,NA,NA,21,25,,567,NA,NA,520,467,,86,NA,NA,87,84,,38,NA,NA,27,21,,133,NA,NA,121,92,,25,NA,NA,20,22,,112,NA,NA,110,114,,313,311,313,313,320,310,307,296,284,268,250,,5,NA,NA,8,9,,72,NA,NA,83,66,,15,NA,NA,14,9,,9,NA,NA,7,9,,7,NA,NA,7,7,,18,NA,NA,20,13,,13,NA,NA,12,9,,80,NA,NA,80,49,,347,324,300,278,261,242,227,208,192,180,170,146,,751,714,647,613,573,544,502,453,426,423,404,386,,6,NA,NA,6,7,,4,NA,NA,4,5,,2,NA,NA,2,2,,0,NA,NA,0,0,,1,NA,NA,,0,NA,NA,,0,NA,NA,,2,NA,NA
2022,Franklin,7,NA,,0,,6,5,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,1,,2,,2,2,2,2,2,2,1,,31,32,32,32,34,34,36,38,34,37,36,,20,21,21,21,23,23,24,26,24,28,26,,11,11,11,11,11,11,12,12,10,9,10,,42,42,43,46,46,47,52,52,48,53,53,,39,39,40,43,44,44,50,50,46,50,51,,9,NA,NA,14,17,,0,NA,NA,0,0,,9,NA,NA,14,17,,13,NA,NA,13,10,,0,NA,NA,0,0,NA,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,3,NA,NA,3,4,,10,NA,NA,9,5,,9,NA,NA,8,14,,4,NA,NA,3,6,,2,NA,NA,3,4,,1,NA,NA,1,1,,11,NA,NA,12,11,,4,NA,NA,2,3,,1,NA,NA,0,0,,2,NA,NA,4,3,,0,NA,NA,1,0,,1,NA,NA,1,2,,17,18,18,18,18,19,21,21,20,18,19,,0,NA,NA,0,0,,5,NA,NA,5,6,,0,NA,NA,0,0,,1,NA,NA,1,1,,0,NA,NA,0,0,,1,NA,NA,1,1,,0,NA,NA,1,1,,2,NA,NA,2,2,,14,14,14,14,14,14,14,14,14,13,13,15,,26,25,24,22,19,15,15,15,11,15,12,8,,1,NA,NA,1,1,,1,NA,NA,1,1,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,,0,NA,NA,,0,NA,NA,,0,NA,NA
2022,Hancock,9,NA,,0,,6,5,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,2,,2,2,2,2,2,2,2,,65,65,78,79,83,78,84,83,80,79,65,,51,52,62,62,67,61,66,67,65,64,55,,14,13,16,17,16,17,18,16,15,15,10,,126,128,142,138,146,133,137,142,138,137,129,,118,121,133,129,140,128,131,136,131,127,118,,33,NA,NA,42,41,,2,NA,NA,2,4,,31,NA,NA,40,37,,28,NA,NA,37,28,,1,NA,NA,0,0,NA,2,NA,NA,3,0,,1,NA,NA,1,1,,0,NA,NA,0,0,,14,NA,NA,20,16,,5,NA,NA,5,3,,26,NA,NA,29,30,,8,NA,NA,9,5,,4,NA,NA,6,9,,5,NA,NA,5,5,,36,NA,NA,24,27,,7,NA,NA,5,2,,2,NA,NA,2,2,,11,NA,NA,3,7,,2,NA,NA,1,3,,4,NA,NA,4,3,,22,20,26,25,25,25,24,22,19,18,14,,1,NA,NA,1,1,,12,NA,NA,14,9,,0,NA,NA,0,0,,1,NA,NA,2,0,,1,NA,NA,1,0,,1,NA,NA,0,0,,0,NA,NA,0,0,,2,NA,NA,1,2,,39,37,37,39,38,38,37,36,34,35,36,35,,68,64,59,64,61,58,60,58,59,55,57,59,,3,NA,NA,3,3,,3,NA,NA,3,3,,0,NA,NA,0,0,,0,NA,NA,0,0,,2,NA,NA,,0,NA,NA,,0,NA,NA,,0,NA,NA
2022,Kennebec,11,12300,"Augusta-Waterville, ME Micro SA",2,Central,4,4,0,0,0,1,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,1,,2,,2,2,2,2,2,2,1,,145,147,147,155,148,153,155,151,150,153,135,,109,109,107,115,114,119,119,115,118,116,101,,36,38,40,40,34,34,36,36,32,37,34,,312,316,310,321,319,320,312,311,327,322,306,,282,288,286,294,294,296,287,287,295,287,272,,95,NA,NA,109,91,,1,NA,NA,1,0,,85,NA,NA,99,86,,82,NA,NA,80,76,,0,NA,NA,0,1,NA,7,NA,NA,7,4,,5,NA,NA,2,1,,7,NA,NA,7,6,,27,NA,NA,30,31,,13,NA,NA,15,11,,45,NA,NA,47,55,,16,NA,NA,15,16,,7,NA,NA,7,9,,5,NA,NA,6,6,,73,NA,NA,74,74,,11,NA,NA,12,11,,3,NA,NA,4,4,,13,NA,NA,9,12,,7,NA,NA,8,3,,10,NA,NA,13,20,,70,75,81,84,82,80,77,75,70,78,70,,1,NA,NA,3,4,,29,NA,NA,35,34,,2,NA,NA,3,3,,4,NA,NA,3,1,,0,NA,NA,0,0,,5,NA,NA,5,2,,1,NA,NA,1,4,,9,NA,NA,13,8,,127,126,123,122,113,110,103,97,97,95,88,79,,242,226,210,196,177,165,154,139,139,127,121,112,,4,NA,NA,4,4,,3,NA,NA,3,3,,0,NA,NA,0,0,,1,NA,NA,1,1,,0,NA,NA,,1,NA,NA,,1,NA,NA,,1,NA,NA
2022,Knox,13,NA,,0,,7,5,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,2,,2,2,2,2,2,2,2,,45,42,40,37,38,36,39,37,37,37,36,,38,36,34,31,31,30,33,30,31,31,30,,7,6,6,6,7,6,6,7,6,6,6,,113,108,102,99,104,103,110,108,112,108,115,,109,104,99,95,99,97,104,100,100,97,102,,17,NA,NA,14,15,,1,NA,NA,0,0,,16,NA,NA,14,15,,39,NA,NA,31,33,,0,NA,NA,0,0,NA,4,NA,NA,2,1,,2,NA,NA,0,0,,2,NA,NA,1,1,,18,NA,NA,13,13,,6,NA,NA,6,10,,22,NA,NA,26,25,,5,NA,NA,5,6,,3,NA,NA,5,4,,5,NA,NA,5,4,,35,NA,NA,32,37,,5,NA,NA,4,4,,1,NA,NA,3,3,,12,NA,NA,9,8,,3,NA,NA,4,3,,8,NA,NA,7,6,,18,17,15,14,14,12,12,13,12,12,11,,0,NA,NA,0,0,,2,NA,NA,2,2,,0,NA,NA,0,0,,1,NA,NA,0,0,,1,NA,NA,1,0,,3,NA,NA,2,1,,0,NA,NA,0,0,,4,NA,NA,2,3,,17,18,16,14,14,14,13,13,11,11,9,9,,49,45,42,39,38,38,36,33,29,29,29,24,,1,NA,NA,1,1,,1,NA,NA,1,1,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,,0,NA,NA,,1,NA,NA,,1,NA,NA
2022,Lincoln,15,NA,,0,,8,5,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,2,,2,2,2,2,2,2,2,,40,38,39,38,38,38,43,43,42,42,42,,35,35,36,35,35,34,38,38,37,37,37,,5,3,3,3,3,4,5,5,5,5,5,,70,67,66,66,67,63,62,63,63,66,71,,66,63,63,63,63,61,61,62,62,65,70,,22,NA,NA,23,26,,0,NA,NA,0,1,,22,NA,NA,23,25,,19,NA,NA,18,16,,0,NA,NA,0,0,NA,1,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,8,NA,NA,9,9,,5,NA,NA,4,4,,13,NA,NA,9,16,,1,NA,NA,1,3,,2,NA,NA,1,2,,1,NA,NA,1,1,,15,NA,NA,13,13,,2,NA,NA,2,2,,0,NA,NA,0,0,,8,NA,NA,6,4,,0,NA,NA,0,0,,2,NA,NA,2,5,,9,7,7,7,7,8,9,11,11,10,11,,1,NA,NA,0,0,,3,NA,NA,3,4,,1,NA,NA,1,1,,0,NA,NA,0,1,,1,NA,NA,0,1,,0,NA,NA,0,0,,1,NA,NA,1,1,,1,NA,NA,2,0,,23,21,21,19,23,22,18,19,17,19,20,21,,47,38,32,33,26,25,25,24,22,23,19,17,,1,NA,NA,1,2,,1,NA,NA,1,2,,0,NA,NA,0,0,,0,NA,NA,0,0,,1,NA,NA,,0,NA,NA,,0,NA,NA,,0,NA,NA
2022,Oxford,17,NA,,0,,6,5,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,1,,2,2,2,2,2,2,2,2,1,,2,,2,2,2,2,2,2,1,,40,38,35,34,34,36,36,34,36,34,33,,28,25,24,24,24,26,27,25,26,24,24,,12,13,11,10,10,10,9,9,10,10,9,,56,56,56,55,53,56,57,49,50,49,52,,56,56,56,55,52,55,56,49,49,46,48,,17,NA,NA,16,12,,0,NA,NA,1,1,,17,NA,NA,15,11,,15,NA,NA,13,13,,0,NA,NA,0,0,NA,1,NA,NA,1,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,8,NA,NA,8,9,,5,NA,NA,4,4,,13,NA,NA,16,13,,6,NA,NA,8,5,,6,NA,NA,5,6,,1,NA,NA,1,1,,11,NA,NA,10,11,,1,NA,NA,1,0,,0,NA,NA,0,0,,5,NA,NA,3,3,,0,NA,NA,0,0,,1,NA,NA,0,1,,19,20,18,18,19,16,16,18,18,19,18,,1,NA,NA,1,2,,10,NA,NA,9,9,,1,NA,NA,0,0,,0,NA,NA,0,0,,1,NA,NA,1,1,,2,NA,NA,2,3,,0,NA,NA,0,0,,1,NA,NA,1,0,,13,13,14,12,12,10,10,9,9,9,9,9,,45,45,39,33,39,32,30,27,23,23,16,16,,2,NA,NA,2,2,,2,NA,NA,2,2,,0,NA,NA,0,0,,0,NA,NA,0,0,,2,NA,NA,,0,NA,NA,,0,NA,NA,,0,NA,NA
2022,Penobscot,19,12620,"Bangor, ME Metro SA",1,Central,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,1,,2,2,2,2,2,2,2,2,1,,2,,2,2,2,2,2,2,1,,204,196,196,196,196,193,201,194,181,178,180,,161,153,154,155,157,154,164,155,138,133,135,,43,43,42,41,39,39,37,39,43,45,45,,526,513,529,539,528,520,535,532,505,494,487,,491,481,496,507,498,490,497,496,450,443,441,,82,NA,NA,82,73,,0,NA,NA,0,0,,80,NA,NA,79,71,,191,NA,NA,190,171,,2,NA,NA,1,1,NA,15,NA,NA,14,14,,3,NA,NA,4,4,,7,NA,NA,11,8,,70,NA,NA,66,59,,26,NA,NA,30,31,,93,NA,NA,90,83,,27,NA,NA,26,26,,13,NA,NA,14,12,,13,NA,NA,9,8,,145,NA,NA,149,138,,24,NA,NA,31,34,,3,NA,NA,4,4,,31,NA,NA,21,16,,8,NA,NA,12,11,,27,NA,NA,26,23,,78,79,73,74,79,77,70,70,72,77,78,,0,NA,NA,1,1,,35,NA,NA,35,46,,4,NA,NA,4,4,,1,NA,NA,2,1,,3,NA,NA,2,2,,5,NA,NA,6,3,,2,NA,NA,2,1,,10,NA,NA,11,6,,212,204,189,175,172,152,138,133,126,113,106,100,,443,418,381,362,344,334,315,308,291,273,251,239,,6,NA,NA,6,6,,4,NA,NA,4,4,,1,NA,NA,1,1,,1,NA,NA,1,1,,2,NA,NA,,0,NA,NA,,0,NA,NA,,0,NA,NA
2022,Piscataquis,21,NA,,0,,8,3,0,0,1,0,0,0,0,0,0,0,0,1,,2,2,2,2,2,2,2,2,1,,2,2,2,2,2,2,2,2,1,,2,,2,2,2,2,2,2,1,,11,11,10,11,15,15,16,17,16,16,16,,10,10,9,10,14,14,14,15,13,14,14,,1,1,1,1,1,1,2,2,3,2,2,,27,29,26,28,28,29,30,30,29,29,28,,26,28,25,27,27,28,29,29,28,29,28,,8,NA,NA,10,10,,0,NA,NA,1,3,,8,NA,NA,9,7,,4,NA,NA,5,4,,0,NA,NA,0,0,NA,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,3,NA,NA,4,3,,1,NA,NA,1,1,,8,NA,NA,10,10,,2,NA,NA,4,3,,1,NA,NA,2,2,,1,NA,NA,1,1,,7,NA,NA,4,4,,2,NA,NA,1,1,,1,NA,NA,0,0,,2,NA,NA,2,2,,0,NA,NA,0,0,,2,NA,NA,1,1,,4,4,4,4,4,3,5,4,5,5,5,,0,NA,NA,0,0,,1,NA,NA,1,1,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,2,NA,NA,1,0,,10,10,9,8,10,10,10,10,11,11,11,13,,15,17,16,15,12,12,15,13,12,13,12,10,,2,NA,NA,2,2,,2,NA,NA,2,2,,0,NA,NA,0,0,,0,NA,NA,0,0,,2,NA,NA,,0,NA,NA,,0,NA,NA,,0,NA,NA
2022,Sagadahoc,23,38860,"Portland-South Portland, ME Metro SA",1,Outlying,2,3,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,,0,,0,0,0,0,0,0,0,,23,24,22,23,24,24,24,24,21,24,24,,18,19,17,18,20,20,20,20,18,21,22,,5,5,5,5,4,4,4,4,3,3,2,,41,41,40,41,40,38,39,39,39,37,40,,39,39,38,38,36,34,35,35,36,34,38,,9,NA,NA,7,8,,1,NA,NA,1,2,,7,NA,NA,6,6,,18,NA,NA,19,19,,0,NA,NA,0,0,NA,0,NA,NA,0,0,,0,NA,NA,0,0,,1,NA,NA,1,2,,10,NA,NA,13,14,,4,NA,NA,3,1,,5,NA,NA,6,5,,1,NA,NA,1,0,,0,NA,NA,0,1,,2,NA,NA,2,2,,9,NA,NA,5,7,,5,NA,NA,3,2,,0,NA,NA,0,2,,2,NA,NA,1,0,,0,NA,NA,0,0,,1,NA,NA,1,3,,7,7,6,6,5,5,5,5,5,6,4,,0,NA,NA,0,0,,4,NA,NA,3,2,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,1,,0,NA,NA,0,0,,0,NA,NA,0,0,,6,6,6,5,3,4,2,2,2,1,1,1,,22,20,18,15,11,10,9,7,7,7,6,5,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,,0,NA,NA,,0,NA,NA,,0,NA,NA
2022,Somerset,25,NA,,0,,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,1,,2,2,2,2,2,2,2,2,1,,2,,2,2,2,2,2,2,1,,27,27,28,31,32,36,29,40,38,28,42,,22,22,24,25,27,29,23,30,29,24,32,,5,5,4,6,5,7,6,10,9,4,10,,51,49,50,51,56,57,49,58,58,51,60,,45,45,46,47,52,53,46,54,53,47,55,,17,NA,NA,18,23,,0,NA,NA,0,0,,17,NA,NA,18,22,,13,NA,NA,18,14,,0,NA,NA,0,0,NA,0,NA,NA,0,0,,0,NA,NA,0,0,,1,NA,NA,2,1,,8,NA,NA,12,11,,2,NA,NA,3,2,,10,NA,NA,10,12,,2,NA,NA,4,4,,1,NA,NA,1,1,,2,NA,NA,0,1,,8,NA,NA,10,8,,4,NA,NA,3,2,,0,NA,NA,0,0,,1,NA,NA,3,2,,0,NA,NA,0,0,,2,NA,NA,1,1,,9,10,8,12,10,13,11,16,16,8,14,,1,NA,NA,2,2,,4,NA,NA,5,8,,0,NA,NA,0,0,,1,NA,NA,1,1,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,1,NA,NA,1,0,,23,22,22,22,21,16,16,17,17,15,17,16,,27,28,26,26,20,20,20,18,19,17,15,15,,2,NA,NA,2,2,,2,NA,NA,2,2,,0,NA,NA,0,0,,0,NA,NA,0,0,,2,NA,NA,,0,NA,NA,,0,NA,NA,,0,NA,NA
2022,Waldo,27,NA,,0,,6,5,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,2,,2,2,2,2,2,2,2,,30,29,29,29,28,28,28,27,28,28,27,,24,24,25,24,25,25,25,25,25,25,24,,6,5,4,5,3,3,3,2,3,3,3,,60,62,62,60,62,60,65,62,66,70,72,,57,60,60,58,60,57,62,58,63,68,68,,16,NA,NA,18,17,,0,NA,NA,0,0,,16,NA,NA,18,17,,10,NA,NA,13,12,,0,NA,NA,0,0,NA,0,NA,NA,1,1,,0,NA,NA,0,0,,0,NA,NA,0,1,,6,NA,NA,5,4,,3,NA,NA,4,4,,8,NA,NA,11,14,,0,NA,NA,3,5,,3,NA,NA,2,3,,2,NA,NA,1,1,,26,NA,NA,18,27,,5,NA,NA,2,4,,3,NA,NA,1,2,,6,NA,NA,7,9,,2,NA,NA,1,1,,3,NA,NA,3,5,,9,8,7,9,7,6,6,5,8,9,9,,1,NA,NA,1,1,,5,NA,NA,2,1,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,0,,0,NA,NA,0,1,,1,NA,NA,1,1,,1,NA,NA,1,2,,17,16,15,16,15,15,15,13,14,13,15,13,,34,27,28,25,21,20,18,15,14,16,16,15,,1,NA,NA,1,1,,1,NA,NA,1,1,,0,NA,NA,0,0,,0,NA,NA,0,0,,1,NA,NA,,0,NA,NA,,0,NA,NA,,0,NA,NA
